timestamp,severity,if_anomaly,root_cause,recommended_action,packet_loss_ratio
7,degraded,1,congestion,load_balancing + traffic_throttling,0.8538
7,degraded,1,congestion,load_balancing + traffic_throttling,0.8343
7,degraded,1,congestion,load_balancing + traffic_throttling,0.8907
7,critical,1,mobility,handover_optimization + beam_tracking,0.9167
7,degraded,1,mobility,handover_optimization + beam_tracking,0.72
7,normal,1,interference,frequency_reallocation + power_control,0.3534
7,normal,1,interference,frequency_reallocation + power_control,0.1182
7,normal,1,interference,frequency_reallocation + power_control,0.1182
7,normal,0,interference,frequency_reallocation + power_control,0.1182
7,normal,0,interference,frequency_reallocation + power_control,0.1182
7,normal,0,interference,frequency_reallocation + power_control,0.1182
7,normal,1,interference,frequency_reallocation + power_control,0.3534
7,normal,1,interference,frequency_reallocation + power_control,0.3534
8,normal,1,combined/other,multi-action (reroute + prioritize),0.03
8,degraded,1,interference,frequency_reallocation + power_control,0.56
8,normal,1,combined/other,multi-action (reroute + prioritize),0.115
8,critical,1,interference,frequency_reallocation + power_control,0.985
8,critical,1,interference,frequency_reallocation + power_control,1.0
8,critical,1,interference,frequency_reallocation + power_control,1.0
8,normal,1,mobility,handover_optimization + beam_tracking,0.0
8,normal,1,combined/other,multi-action (reroute + prioritize),0.0
8,normal,1,combined/other,multi-action (reroute + prioritize),0.0
8,critical,1,congestion,load_balancing + traffic_throttling,0.92
8,critical,1,congestion,load_balancing + traffic_throttling,0.96875
8,critical,1,congestion,load_balancing + traffic_throttling,1.0
8,critical,1,congestion,load_balancing + traffic_throttling,1.0
8,normal,1,combined/other,multi-action (reroute + prioritize),0.0474
8,normal,1,interference,frequency_reallocation + power_control,0.0401
8,normal,1,combined/other,multi-action (reroute + prioritize),0.0122
8,normal,1,combined/other,multi-action (reroute + prioritize),0.0428
8,normal,1,combined/other,multi-action (reroute + prioritize),0.0233
8,normal,1,interference,frequency_reallocation + power_control,0.048
8,normal,1,combined/other,multi-action (reroute + prioritize),0.039
8,normal,1,combined/other,multi-action (reroute + prioritize),0.0352
8,normal,1,combined/other,multi-action (reroute + prioritize),0.047
8,normal,1,interference,frequency_reallocation + power_control,0.0252
8,normal,0,combined/other,multi-action (reroute + prioritize),0.0187
8,normal,0,interference,frequency_reallocation + power_control,0.041
8,normal,0,combined/other,multi-action (reroute + prioritize),0.0488
8,normal,0,interference,frequency_reallocation + power_control,0.0157
8,normal,1,mobility,handover_optimization + beam_tracking,0.0196
8,normal,1,mobility,handover_optimization + beam_tracking,0.0169
8,normal,0,combined/other,multi-action (reroute + prioritize),0.1593
8,normal,0,interference,frequency_reallocation + power_control,0.0859
8,normal,0,combined/other,multi-action (reroute + prioritize),0.0879
8,normal,0,interference,frequency_reallocation + power_control,0.1515
8,normal,0,combined/other,multi-action (reroute + prioritize),0.1054
8,normal,0,interference,frequency_reallocation + power_control,0.1061
8,normal,0,mobility,handover_optimization + beam_tracking,0.1552
8,normal,0,mobility,handover_optimization + beam_tracking,0.1103
8,normal,0,combined/other,multi-action (reroute + prioritize),0.213
8,degraded,0,interference,frequency_reallocation + power_control,0.5048
8,normal,0,combined/other,multi-action (reroute + prioritize),0.2335
8,normal,0,interference,frequency_reallocation + power_control,0.3763
8,normal,0,combined/other,multi-action (reroute + prioritize),0.2554
8,normal,0,interference,frequency_reallocation + power_control,0.2549
8,normal,0,mobility,handover_optimization + beam_tracking,0.217
8,normal,0,mobility,handover_optimization + beam_tracking,0.3838
8,degraded,0,congestion,load_balancing + traffic_throttling,0.7937
8,critical,1,congestion,load_balancing + traffic_throttling,0.9657
8,degraded,0,congestion,load_balancing + traffic_throttling,0.8277
8,degraded,0,congestion,load_balancing + traffic_throttling,0.8934
8,degraded,0,congestion,load_balancing + traffic_throttling,0.5631
8,degraded,0,congestion,load_balancing + traffic_throttling,0.6867
8,degraded,1,mobility,handover_optimization + beam_tracking,0.8568
8,critical,1,mobility,handover_optimization + beam_tracking,0.9992
8,degraded,0,congestion,load_balancing + traffic_throttling,0.6396
8,degraded,1,congestion,load_balancing + traffic_throttling,0.7181
8,critical,1,congestion,load_balancing + traffic_throttling,1.0
8,critical,1,congestion,load_balancing + traffic_throttling,0.9039
8,degraded,0,congestion,load_balancing + traffic_throttling,0.8674
8,degraded,1,congestion,load_balancing + traffic_throttling,0.894
8,degraded,1,mobility,handover_optimization + beam_tracking,0.8012
8,degraded,1,mobility,handover_optimization + beam_tracking,0.8489
8,degraded,1,interference,frequency_reallocation + power_control,0.4757
8,normal,1,interference,frequency_reallocation + power_control,0.1509
8,normal,1,interference,frequency_reallocation + power_control,0.1509
8,normal,1,interference,frequency_reallocation + power_control,0.1509
8,normal,0,interference,frequency_reallocation + power_control,0.1509
8,normal,1,interference,frequency_reallocation + power_control,0.1509
8,degraded,1,interference,frequency_reallocation + power_control,0.4757
8,degraded,1,interference,frequency_reallocation + power_control,0.4757
9,critical,1,interference,frequency_reallocation + power_control,0.885
9,critical,1,interference,frequency_reallocation + power_control,1.0
9,critical,1,interference,frequency_reallocation + power_control,0.8975
9,degraded,1,interference,frequency_reallocation + power_control,0.8975
9,degraded,1,interference,frequency_reallocation + power_control,0.893333
9,degraded,1,interference,frequency_reallocation + power_control,0.55
9,normal,1,mobility,handover_optimization + beam_tracking,0.0
9,normal,1,combined/other,multi-action (reroute + prioritize),0.0
9,normal,1,combined/other,multi-action (reroute + prioritize),0.0
9,critical,1,congestion,load_balancing + traffic_throttling,1.0
9,degraded,1,congestion,load_balancing + traffic_throttling,0.4875
9,critical,1,congestion,load_balancing + traffic_throttling,0.918
9,degraded,1,congestion,load_balancing + traffic_throttling,0.758
9,normal,1,combined/other,multi-action (reroute + prioritize),0.0223
9,normal,1,interference,frequency_reallocation + power_control,0.0529
9,normal,1,combined/other,multi-action (reroute + prioritize),0.0221
9,normal,1,combined/other,multi-action (reroute + prioritize),0.0182
9,normal,0,combined/other,multi-action (reroute + prioritize),0.0762
9,normal,1,interference,frequency_reallocation + power_control,0.0251
9,normal,1,combined/other,multi-action (reroute + prioritize),0.0199
9,normal,1,combined/other,multi-action (reroute + prioritize),0.0323
9,normal,1,combined/other,multi-action (reroute + prioritize),0.0481
9,normal,1,interference,frequency_reallocation + power_control,0.0378
9,normal,0,combined/other,multi-action (reroute + prioritize),0.0742
9,normal,0,interference,frequency_reallocation + power_control,0.037
9,normal,0,combined/other,multi-action (reroute + prioritize),0.0515
9,normal,0,interference,frequency_reallocation + power_control,0.0746
9,normal,1,mobility,handover_optimization + beam_tracking,0.0707
9,normal,1,mobility,handover_optimization + beam_tracking,0.0744
9,normal,0,combined/other,multi-action (reroute + prioritize),0.1527
9,normal,0,interference,frequency_reallocation + power_control,0.1587
9,normal,0,combined/other,multi-action (reroute + prioritize),0.1502
9,normal,0,interference,frequency_reallocation + power_control,0.1543
9,normal,0,combined/other,multi-action (reroute + prioritize),0.1434
9,normal,0,interference,frequency_reallocation + power_control,0.137
9,normal,0,mobility,handover_optimization + beam_tracking,0.1566
9,normal,0,mobility,handover_optimization + beam_tracking,0.1218
9,normal,0,combined/other,multi-action (reroute + prioritize),0.3704
9,degraded,0,interference,frequency_reallocation + power_control,0.4013
9,normal,0,combined/other,multi-action (reroute + prioritize),0.3026
9,normal,0,interference,frequency_reallocation + power_control,0.3186
9,degraded,0,combined/other,multi-action (reroute + prioritize),0.4436
9,degraded,0,interference,frequency_reallocation + power_control,0.4541
9,normal,0,mobility,handover_optimization + beam_tracking,0.3656
9,degraded,0,mobility,handover_optimization + beam_tracking,0.4502
9,degraded,0,congestion,load_balancing + traffic_throttling,0.8851
9,degraded,0,congestion,load_balancing + traffic_throttling,0.808
9,critical,0,congestion,load_balancing + traffic_throttling,0.9085
9,critical,0,congestion,load_balancing + traffic_throttling,0.9566
9,degraded,0,congestion,load_balancing + traffic_throttling,0.8997
9,critical,1,congestion,load_balancing + traffic_throttling,0.9884
9,critical,1,mobility,handover_optimization + beam_tracking,1.0
9,critical,1,mobility,handover_optimization + beam_tracking,1.0
9,degraded,1,congestion,load_balancing + traffic_throttling,0.8146
9,critical,1,congestion,load_balancing + traffic_throttling,1.0
9,degraded,1,congestion,load_balancing + traffic_throttling,0.7068
9,degraded,0,congestion,load_balancing + traffic_throttling,0.6867
9,degraded,1,congestion,load_balancing + traffic_throttling,0.6464
9,critical,1,congestion,load_balancing + traffic_throttling,1.0
9,critical,1,mobility,handover_optimization + beam_tracking,1.0
9,critical,1,mobility,handover_optimization + beam_tracking,0.9286
9,normal,1,interference,frequency_reallocation + power_control,0.2314
9,normal,1,interference,frequency_reallocation + power_control,0.0857
9,normal,1,interference,frequency_reallocation + power_control,0.0857
9,normal,1,interference,frequency_reallocation + power_control,0.0857
9,normal,1,interference,frequency_reallocation + power_control,0.0857
9,normal,1,interference,frequency_reallocation + power_control,0.0857
9,normal,1,interference,frequency_reallocation + power_control,0.2314
9,normal,1,interference,frequency_reallocation + power_control,0.2314
10,critical,1,interference,frequency_reallocation + power_control,0.745
10,degraded,1,interference,frequency_reallocation + power_control,0.66
10,critical,1,interference,frequency_reallocation + power_control,0.815
10,degraded,1,interference,frequency_reallocation + power_control,0.615
10,critical,1,interference,frequency_reallocation + power_control,1.0
10,critical,1,interference,frequency_reallocation + power_control,1.0
10,normal,1,mobility,handover_optimization + beam_tracking,0.0
10,normal,1,combined/other,multi-action (reroute + prioritize),0.0
10,normal,1,combined/other,multi-action (reroute + prioritize),0.0
10,degraded,1,congestion,load_balancing + traffic_throttling,0.895
10,critical,1,congestion,load_balancing + traffic_throttling,0.8475
10,critical,1,congestion,load_balancing + traffic_throttling,0.941
10,critical,1,congestion,load_balancing + traffic_throttling,0.995
10,normal,1,combined/other,multi-action (reroute + prioritize),0.0319
10,normal,1,interference,frequency_reallocation + power_control,0.0599
10,normal,1,combined/other,multi-action (reroute + prioritize),0.048
10,normal,1,combined/other,multi-action (reroute + prioritize),0.0329
10,normal,1,combined/other,multi-action (reroute + prioritize),0.0509
10,normal,1,interference,frequency_reallocation + power_control,0.0039
10,normal,1,combined/other,multi-action (reroute + prioritize),0.0172
10,normal,1,combined/other,multi-action (reroute + prioritize),0.0244
10,normal,0,combined/other,multi-action (reroute + prioritize),0.0245
10,normal,0,interference,frequency_reallocation + power_control,0.0734
10,normal,1,combined/other,multi-action (reroute + prioritize),0.04
10,normal,0,interference,frequency_reallocation + power_control,0.0783
10,normal,1,combined/other,multi-action (reroute + prioritize),0.0347
10,normal,1,interference,frequency_reallocation + power_control,0.0668
10,normal,1,mobility,handover_optimization + beam_tracking,0.0751
10,normal,1,mobility,handover_optimization + beam_tracking,0.0694
10,normal,0,combined/other,multi-action (reroute + prioritize),0.1075
10,normal,0,interference,frequency_reallocation + power_control,0.0993
10,normal,0,combined/other,multi-action (reroute + prioritize),0.1577
10,normal,0,interference,frequency_reallocation + power_control,0.0914
10,normal,0,combined/other,multi-action (reroute + prioritize),0.1164
10,normal,0,interference,frequency_reallocation + power_control,0.104
10,normal,0,mobility,handover_optimization + beam_tracking,0.1369
10,normal,0,mobility,handover_optimization + beam_tracking,0.1312
10,normal,0,combined/other,multi-action (reroute + prioritize),0.2449
