timestamp,ue_id,sinr_dl_db,mcs_dl,throughput_mbps,delay_ms,jitter_ms,packet_loss_ratio,prb_utilization,retransmissions,cqi,load_level,mobility_speed,shadowing_enabled,traffic_type,sla_violations,severity,severity_pred,severity_final,sla_viol_delay_ms,sla_viol_jitter_ms,sla_viol_packet_loss_ratio,sla_viol_throughput_mbps
187,1,-7.43283,0,0.108064,201.574,23.632,0.945,8,163,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
188,1,-10.3866,0,0.078592,469.662,19.0928,0.96,3,477,0,1,0,0,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
189,1,-6.40906,0,0.520672,116.732,11.1536,0.735,3,54,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
190,1,2.12658,8,1.93533,15.6112,2.57352,0.015,1,11,5,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
191,1,-28.8878,0,0.0,0.0,49.5566,1.0,3,376,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
192,1,-16.2694,0,0.117888,77.5286,35.0541,0.94,4,237,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
193,1,-14.7292,0,0.2456,710.629,112.671,0.875,4,100,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
194,1,-12.2144,0,0.078592,650.225,54.5323,0.96,6,309,0,1,0,0,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
195,1,-24.1212,0,0.0,0.0,49.8824,1.0,7,694,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
196,1,5.36628,10,1.65043,11.526,1.5988,0.16,3,6,6,1,0,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
197,1,-15.2842,0,0.039296,744.225,91.1744,0.98,2,474,0,1,0,0,VoIP,4,HIGH,LOW,LOW,1,1,1,1
198,1,-9.57528,0,0.117888,390.243,16.8102,0.94,4,400,0,1,0,0,VoIP,3,HIGH,LOW,LOW,1,1,1,0
199,1,-10.2435,0,0.009824,1280.46,48.7636,0.995,4,65,0,1,0,0,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
200,1,-13.6409,0,0.0,0.0,77.6376,1.0,8,326,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
201,1,-11.9787,0,0.088416,3.9492,32.321,0.955,4,165,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
202,1,-4.81505,0,0.550144,484.566,56.2548,0.72,5,73,1,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
203,1,-13.1381,0,0.09824,853.664,79.4048,0.95,4,537,0,1,0,0,VoIP,4,HIGH,LOW,LOW,1,1,1,1
204,1,-6.75534,0,0.284896,158.945,81.976,0.855,3,439,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
205,1,-22.0188,0,0.0,0.0,57.969,1.0,4,541,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
206,1,-10.1841,0,0.186656,361.916,18.7833,0.905,8,265,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
207,1,-7.43283,0,0.108064,475.477,24.1507,0.945,2,89,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
208,1,-10.3866,0,0.039296,674.136,19.968,0.98,4,473,0,1,0,0,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
209,1,-3.6386,2,1.77814,18.5621,2.54555,0.095,8,16,2,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
210,1,-28.8878,0,0.0,0.0,49.5566,1.0,4,118,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
211,1,-16.2694,0,0.0,0.0,35.0541,1.0,5,375,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
212,1,-14.7292,0,0.039296,1295.78,127.618,0.98,4,126,0,1,0,0,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
213,1,-12.2144,0,0.029472,720.552,54.7577,0.985,4,279,0,1,0,0,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
214,1,-24.1212,0,0.0,0.0,49.8824,1.0,9,353,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
215,1,4.06543,10,1.95498,10.2816,1.57717,0.005,5,2,6,1,0,0,VoIP,0,LOW,HIGH,HIGH,0,0,0,0
216,1,-25.6646,0,0.078592,586.037,88.2507,0.96,10,729,0,1,0,0,VoIP,4,HIGH,LOW,LOW,1,1,1,1
217,1,-14.4653,0,0.29472,207.652,19.5107,0.85,2,114,0,1,0,0,VoIP,3,HIGH,LOW,LOW,1,1,1,0
218,1,-13.2528,0,0.235776,313.338,49.9035,0.88,2,12,0,1,0,0,VoIP,3,HIGH,LOW,LOW,1,1,1,0
219,1,-13.6409,0,0.0,0.0,77.6376,1.0,5,215,0,1,0,0,VoIP,3,HIGH,LOW,LOW,0,1,1,1
220,1,-13.5604,0,0.451904,56.1326,30.5834,0.77,2,92,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
221,1,-4.81505,0,0.677856,121.417,43.6243,0.655,3,2,1,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
222,1,-23.0206,0,0.373312,220.927,56.5632,0.81,3,548,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
223,1,-11.2657,0,0.58944,165.245,59.0985,0.7,4,126,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
224,1,-22.0188,0,0.0,0.0,57.969,1.0,9,567,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
225,1,-10.1841,0,0.058944,528.16,19.573,0.97,8,174,0,1,0,0,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
226,1,-7.43283,0,0.108064,720.496,24.6193,0.945,7,101,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
227,1,15.706,22,0.844864,109.324,18.1817,0.57,1,116,12,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
228,1,-3.6386,2,1.17888,70.0173,2.51948,0.4,9,1,2,1,0,0,VoIP,2,MEDIUM,MEDIUM,MEDIUM,1,0,1,0
229,1,-28.8878,0,0.0,0.0,49.5566,1.0,8,131,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
230,1,-14.7292,0,0.029472,2289.34,132.385,0.985,8,102,0,1,0,0,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
231,1,17.0982,24,0.255424,378.625,54.9183,0.87,1,309,13,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
232,1,-27.4094,0,0.54032,207.378,49.2465,0.725,4,379,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
233,1,4.06543,10,1.95498,5.38678,1.48429,0.005,1,8,6,1,0,0,VoIP,0,LOW,LOW,LOW,0,0,0,0
234,1,-25.6646,0,0.0,0.0,88.2507,1.0,4,959,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
235,1,-6.60492,0,0.4912,185.773,20.4912,0.75,5,56,0,1,0,0,VoIP,3,HIGH,LOW,LOW,1,1,1,0
236,1,23.3026,28,0.206304,620.95,61.128,0.895,2,32,15,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
237,1,-12.7788,0,0.275072,113.666,64.3058,0.86,4,252,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
238,1,20.479,28,0.225952,439.358,34.8842,0.885,2,156,15,1,0,0,VoIP,3,HIGH,LOW,LOW,1,1,1,0
239,1,-12.7906,0,0.550144,93.8258,38.334,0.72,4,254,0,1,0,0,VoIP,3,HIGH,LOW,LOW,1,1,1,0
240,1,-23.0206,0,0.0,0.0,56.5632,1.0,3,545,0,1,0,0,VoIP,3,HIGH,LOW,LOW,0,1,1,1
241,1,-11.2657,0,0.117888,476.856,60.0999,0.94,8,381,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
242,1,-22.0188,0,0.0,0.0,57.969,1.0,8,561,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
243,1,-7.43283,0,0.096744,544.586,26.0328,0.95,9,105,0,1,0,0,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
244,1,-3.06416,2,1.03152,77.4163,14.5443,0.475,5,4,2,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
245,1,-7.60415,0,1.03152,64.4313,2.6294,0.475,4,128,0,1,0,0,VoIP,2,MEDIUM,MEDIUM,MEDIUM,1,0,1,0
246,1,-28.8878,0,0.0,0.0,49.5566,1.0,8,197,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
247,1,-16.3257,0,0.284896,418.472,118.883,0.855,3,265,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
248,1,-5.23398,0,0.559968,83.1439,45.0391,0.715,5,9,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
249,1,-27.4094,0,0.0,0.0,49.2465,1.0,2,216,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
250,1,-0.503028,6,1.64061,12.3391,1.524,0.165,3,11,4,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
251,1,-25.6646,0,0.0,0.0,88.2507,1.0,4,807,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
252,1,11.3122,18,0.746624,103.405,18.9291,0.62,1,13,10,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
253,1,-15.4791,0,0.078592,3.81428,59.043,0.96,2,11,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
254,1,-14.2795,0,0.550144,143.824,53.0992,0.72,4,258,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
255,1,-10.3874,0,0.510848,91.6398,33.8275,0.74,3,67,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
256,1,-12.7906,0,0.04912,686.7,38.9933,0.975,3,405,0,1,0,0,VoIP,4,HIGH,LOW,LOW,1,1,1,1
257,1,-23.0206,0,0.0,0.0,56.5632,1.0,4,427,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
258,1,-16.6691,0,0.29472,213.438,55.9743,0.85,2,412,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
259,1,-15.8298,0,0.0,0.0,57.969,1.0,3,430,0,1,0,0,VoIP,3,HIGH,LOW,LOW,0,1,1,1
260,1,-7.43283,0,0.14736,628.724,26.509,0.925,3,79,0,1,0,0,VoIP,3,HIGH,LOW,LOW,1,1,1,0
261,1,-0.613114,4,1.53254,52.3537,11.4577,0.22,5,4,3,1,0,0,VoIP,3,HIGH,LOW,LOW,1,1,1,0
262,1,-2.44968,4,1.25747,70.985,2.85402,0.36,3,157,3,1,0,0,VoIP,2,MEDIUM,HIGH,HIGH,1,0,1,0
263,1,-28.8878,0,0.0,0.0,49.5566,1.0,8,104,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
264,1,-16.3257,0,0.0,0.0,118.883,1.0,3,375,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
265,1,-5.23398,0,0.7368,109.599,36.5476,0.625,9,0,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
266,1,-27.4094,0,0.0,0.0,49.2465,1.0,9,319,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
267,1,1.83053,8,2.22022,25.5254,1.59557,0.0,1,14,5,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
268,1,-21.6307,0,0.0,0.0,88.2507,1.0,3,743,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
269,1,-10.5951,0,0.088416,204.862,20.1334,0.955,4,293,0,1,0,0,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
270,1,-15.4791,0,0.0,0.0,59.043,1.0,2,4,0,1,0,0,VoIP,3,HIGH,LOW,LOW,0,1,1,1
271,1,-14.2795,0,0.04912,519.686,56.2484,0.975,3,204,0,1,0,0,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
272,1,-14.6993,0,0.29472,191.295,34.2602,0.85,2,207,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
273,1,-17.7829,24,0.275072,221.016,38.569,0.86,2,118,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
274,1,-15.175,28,0.44208,206.87,60.8893,0.775,2,117,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
275,1,-16.6691,0,0.0,0.0,55.9743,1.0,4,431,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
276,1,-20.1644,0,0.0,0.0,57.969,1.0,5,378,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
277,1,-7.43283,0,0.039296,679.457,27.1445,0.98,2,87,0,1,0,0,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
278,1,-0.613114,4,1.55219,54.0928,9.38797,0.21,3,0,3,1,0,0,VoIP,2,MEDIUM,HIGH,HIGH,1,0,1,0
279,1,29.2699,28,1.98445,28.1025,2.68714,0.0,2,0,15,1,0,0,VoIP,0,LOW,HIGH,HIGH,0,0,0,0
280,1,-28.8878,0,0.0,0.0,49.5566,1.0,4,130,0,1,0,0,VoIP,3,HIGH,LOW,LOW,0,1,1,1
281,1,-16.3257,0,0.019648,1039.39,126.214,0.99,9,288,0,1,0,0,VoIP,4,HIGH,LOW,LOW,1,1,1,1
282,1,18.9321,26,0.353664,65.8698,35.2028,0.82,2,255,14,1,0,0,VoIP,3,HIGH,LOW,LOW,1,1,1,0
283,1,-27.4094,0,0.0,0.0,49.2465,1.0,4,324,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
284,1,2.93136,8,1.19853,13.9993,1.60548,0.39,2,4,5,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
285,1,-11.9974,0,0.06196,679.406,234.548,0.965,3,744,0,1,0,0,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
286,1,-10.5951,0,0.009824,801.457,20.323,0.995,3,227,0,1,0,0,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
287,1,-15.4791,0,0.0,0.0,59.043,1.0,2,1,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
288,1,-12.2101,0,0.225952,352.87,61.4397,0.885,8,102,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
289,1,-11.8785,28,0.304544,187.323,34.4443,0.845,2,104,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
290,1,16.8834,24,0.0,0.0,38.569,1.0,2,175,13,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
291,1,-18.7128,0,0.0,0.0,60.8893,1.0,3,61,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
292,1,-16.6691,0,0.029472,587.91,59.6009,0.985,3,547,0,1,0,0,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
293,1,-21.968,0,0.0,0.0,57.969,1.0,4,605,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
294,1,-8.85557,0,0.176832,534.37,30.524,0.91,3,10,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
295,1,16.4586,24,1.53254,47.6032,8.20684,0.22,2,0,13,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
296,1,-8.54983,0,1.59149,17.5506,2.70687,0.19,3,87,0,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
297,1,-26.6419,0,0.34384,414.6,73.4007,0.825,4,267,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
298,1,-13.3369,0,0.353664,274.626,106.729,0.82,8,262,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
299,1,-10.4357,0,0.559968,138.405,34.7686,0.715,4,236,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
300,1,-29.0092,0,0.2456,193.157,52.8588,0.875,5,273,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
301,1,2.93136,8,1.9648,6.17963,1.50716,0.0,1,4,5,1,0,0,VoIP,0,LOW,LOW,LOW,0,0,0,0
302,1,-11.9974,0,0.04912,454.371,225.954,0.975,2,475,0,1,0,0,VoIP,4,HIGH,LOW,LOW,1,1,1,1
303,1,-10.5951,0,0.088416,886.759,22.5529,0.955,8,208,0,1,0,0,VoIP,4,HIGH,LOW,LOW,1,1,1,1
304,1,-15.4791,0,0.0,0.0,59.043,1.0,2,11,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
305,1,-12.2101,0,0.039296,1119.15,64.6747,0.98,2,151,0,1,0,0,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
306,1,-9.80535,28,0.0,0.0,34.4443,1.0,2,7,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
307,1,-14.1306,0,0.471552,295.991,42.7925,0.76,3,144,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
308,1,-18.7128,0,0.0,0.0,60.8893,1.0,3,224,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
309,1,21.1894,28,0.0,0.0,59.6009,1.0,2,381,15,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
310,1,-15.9104,0,0.04912,616.9,69.6367,0.975,4,537,0,1,0,0,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
311,1,-8.85557,0,0.04912,1028.11,34.1545,0.975,4,104,0,1,0,0,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
312,1,0.0997179,6,1.93533,18.0529,6.95645,0.015,3,8,4,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
313,1,-9.86296,0,1.46378,89.1997,2.99951,0.255,3,208,0,1,0,0,VoIP,2,MEDIUM,MEDIUM,MEDIUM,1,0,1,0
314,1,-22.054,0,0.2456,328.586,74.4445,0.875,8,313,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
315,1,-17.7263,0,0.275072,87.1714,92.4591,0.86,8,280,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
316,1,-12.0517,0,0.353664,311.991,35.7556,0.82,4,227,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
317,1,-29.0092,0,0.0,0.0,52.8588,1.0,4,276,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
318,1,2.93136,8,1.94515,16.2526,1.54099,0.01,3,2,5,1,0,0,VoIP,0,LOW,HIGH,HIGH,0,0,0,0
319,1,-19.7896,0,0.206304,463.6,181.065,0.895,5,403,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
320,1,20.6199,28,0.363488,199.617,22.7122,0.815,2,219,15,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
321,1,-8.35456,0,0.2456,1545.57,85.8006,0.875,3,86,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
322,1,-12.2101,0,0.088416,977.64,65.8138,0.955,4,225,0,1,0,0,VoIP,4,HIGH,LOW,LOW,1,1,1,1
323,1,-9.80535,0,0.0,0.0,34.4443,1.0,1,18,0,1,0,0,VoIP,3,HIGH,LOW,LOW,0,1,1,1
324,1,-15.1422,0,0.039296,1570.89,44.4302,0.98,5,50,0,1,0,0,VoIP,4,HIGH,LOW,LOW,1,1,1,1
325,1,-8.44454,0,0.383136,281.08,60.0685,0.805,4,284,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
326,1,-15.9104,0,0.068768,701.62,67.3588,0.965,5,496,0,1,0,0,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
327,1,-13.0885,28,0.304544,316.844,34.1393,0.845,2,90,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
328,1,-3.84794,2,1.79779,14.0122,6.14843,0.085,7,10,2,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
329,1,2.73031,6,0.717152,107.124,3.36463,0.635,7,272,4,1,0,0,VoIP,2,MEDIUM,MEDIUM,MEDIUM,1,0,1,0
330,1,-22.054,0,0.0,0.0,74.4445,1.0,9,165,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
331,1,-17.7263,0,0.0,0.0,92.4591,1.0,8,331,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
332,1,-12.0517,0,0.039296,1010.92,36.4675,0.98,3,218,0,1,0,0,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
333,1,7.98967,14,0.0,0.0,52.8588,1.0,3,208,8,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
334,1,6.66177,12,1.83709,10.8349,1.52531,0.065,2,5,7,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
335,1,-14.4697,0,0.373312,163.0,135.214,0.81,6,462,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
336,1,-17.9565,0,1.05117,73.4084,20.38,0.465,5,65,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
337,1,-8.09244,0,0.461728,219.311,81.12,0.765,8,129,0,1,0,0,VoIP,3,HIGH,LOW,LOW,1,1,1,0
338,1,-12.2101,0,0.058944,973.35,65.7394,0.97,10,190,0,1,0,0,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
339,1,-22.2803,0,0.235776,823.57,41.3922,0.88,6,160,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
340,1,-20.1529,24,0.265248,128.208,45.3403,0.865,2,7,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
341,1,-15.8892,0,0.461728,123.863,54.7652,0.765,5,177,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
342,1,-25.4913,0,0.0,0.0,67.3588,1.0,4,189,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
343,1,-6.06958,26,0.2456,146.386,34.4824,0.875,2,37,0,1,0,0,VoIP,3,HIGH,LOW,LOW,1,1,1,0
344,1,15.5705,22,1.11994,75.288,6.19249,0.43,3,13,12,1,0,0,VoIP,2,MEDIUM,LOW,LOW,1,0,1,0
345,1,-5.46142,0,1.29677,36.765,3.36335,0.34,3,13,0,1,0,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
346,1,-19.3878,0,0.471552,156.106,68.1757,0.76,9,205,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
347,1,-17.7263,0,0.0,0.0,92.4591,1.0,10,374,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
348,1,-12.0517,0,0.078592,623.055,38.1856,0.96,7,191,0,1,0,0,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
349,1,-27.55,0,0.2456,270.829,60.6777,0.875,8,149,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
350,1,32.0119,28,2.04339,16.1216,1.56898,0.0,2,6,15,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
351,1,-14.4697,0,0.039296,719.886,138.133,0.98,3,544,0,1,0,0,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
352,1,-14.2402,0,0.284896,205.004,21.5619,0.855,3,354,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
353,1,-8.09244,0,0.157184,361.868,79.224,0.92,9,208,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
354,1,-15.8837,0,0.314368,226.808,64.4113,0.84,4,322,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
355,1,-5.70565,0,0.550144,195.368,42.0822,0.72,4,61,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
356,1,-20.1529,24,0.0,0.0,45.3403,1.0,2,3,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
357,1,-15.8892,0,0.04912,641.457,56.8006,0.975,4,314,0,1,0,0,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
358,1,-25.4913,0,0.0,0.0,67.3588,1.0,8,298,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
359,1,-9.90925,0,0.39296,165.332,34.405,0.8,2,13,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
360,1,14.1162,20,0.893984,74.5419,6.58863,0.545,3,164,11,1,0,0,VoIP,2,MEDIUM,HIGH,HIGH,1,0,1,0
361,1,-5.46142,0,0.569792,143.61,3.3458,0.71,3,2,0,1,0,0,VoIP,2,MEDIUM,HIGH,HIGH,1,0,1,0
362,1,-19.3878,0,0.0,0.0,68.1757,1.0,8,236,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
363,1,-17.7263,0,0.0,0.0,92.4591,1.0,4,216,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
364,1,-15.1016,0,0.717152,150.448,35.9299,0.635,3,251,0,1,0,0,VoIP,3,HIGH,LOW,LOW,1,1,1,0
365,1,-27.55,0,0.0,0.0,60.6777,1.0,2,119,0,1,0,0,VoIP,3,HIGH,LOW,LOW,0,1,1,1
366,1,-0.504677,6,0.746624,69.2071,2.26171,0.62,3,8,4,1,0,0,VoIP,2,MEDIUM,LOW,LOW,1,0,1,0
367,1,-14.4697,0,0.04912,612.914,135.876,0.975,8,661,0,1,0,0,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
368,1,-9.49177,0,0.39296,202.63,22.3922,0.8,3,366,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
369,1,-8.09244,0,0.461728,206.182,71.0459,0.765,7,369,0,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
370,1,12.9441,20,0.314368,272.808,60.9889,0.84,3,279,11,1,0,0,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
371,1,-7.41077,0,0.697504,95.6352,39.0092,0.645,8,30,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
372,1,-20.1529,0,0.0,0.0,45.3403,1.0,3,21,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
373,1,-9.63597,0,0.844864,111.12,47.9754,0.57,4,73,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
374,1,-25.4913,0,0.0,0.0,67.3588,1.0,6,316,0,1,0,0,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
