window_idx,true_label,root_cause,recommended_action,score_isolation_forest,score_copod,score_xgboost_supervised
248,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.4978134594815904,94.4526308248458,0.99990535
249,0,subtle_anomaly,monitor closely + collect more contextual data,0.4030483590819351,45.21674330223552,0.0007325916
250,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.453979028338548,63.05376587161927,0.99941456
251,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.443155120569647,59.2114596999733,0.99903286
252,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4149804037008758,57.80936556186454,0.9997491
253,0,subtle_anomaly,monitor closely + collect more contextual data,0.4718607148668794,66.35209186029466,0.00023253469
254,0,subtle_anomaly,monitor closely + collect more contextual data,0.4161603237772722,56.77248301492364,0.0019868503
255,0,subtle_anomaly,monitor closely + collect more contextual data,0.4442302866517145,63.198880519017706,0.00021994792
256,0,subtle_anomaly,monitor closely + collect more contextual data,0.4624166959723096,59.26066425196231,9.381878e-05
257,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5045572172353564,89.33248147192124,0.99997747
258,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4188101784749674,55.99249639130424,0.975216
259,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4343871878260733,63.62149475218055,0.99972934
260,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4233775851465547,53.84635655742578,0.99975866
261,0,subtle_anomaly,monitor closely + collect more contextual data,0.3953085879664443,50.50376439555692,8.591549e-05
262,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4363338543986869,63.11473889634256,0.9999602
263,0,subtle_anomaly,monitor closely + collect more contextual data,0.382174095128275,46.35844576636642,0.0009947887
264,0,subtle_anomaly,monitor closely + collect more contextual data,0.4249005137807831,49.40622522378101,0.008675952
265,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4159099109099375,52.14246499131619,0.99991655
266,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4447411081729768,60.05501962485879,0.9999341
267,0,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5454908701357992,98.03650494314614,0.012509181
268,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4066709240676184,52.10443680116386,0.99974877
269,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.5146680025072987,78.62643621929399,0.99991655
270,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.415160193078438,60.874485161214864,0.9999652
271,0,subtle_anomaly,monitor closely + collect more contextual data,0.38699054006492,51.152276765971486,0.6387337
272,0,subtle_anomaly,monitor closely + collect more contextual data,0.3961671355144446,48.02203158878493,0.0003861886
273,0,subtle_anomaly,monitor closely + collect more contextual data,0.4374707988021962,59.18247111937948,0.008667439
274,0,subtle_anomaly,monitor closely + collect more contextual data,0.4156806155852148,50.74256650746761,0.00018761666
275,0,subtle_anomaly,monitor closely + collect more contextual data,0.4354618462842419,65.92562819175191,0.005134934
276,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5179107005176327,91.50025189989717,0.9987832
277,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4191676016827647,56.13590529398529,0.9998703
278,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4681081137628928,65.4803227596693,0.99986947
279,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4424989040228514,71.04643021417458,0.9985281
280,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4420470623859798,59.75556559998841,0.999453
281,0,subtle_anomaly,monitor closely + collect more contextual data,0.3959728010308682,48.99011737759598,0.06793778
282,0,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5710672220355686,105.27225276933004,0.00051706296
283,0,subtle_anomaly,monitor closely + collect more contextual data,0.4485185868822375,63.99710909986887,0.0013014575
284,0,subtle_anomaly,monitor closely + collect more contextual data,0.4322198236404931,58.567782669717154,0.00016810736
285,0,subtle_anomaly,monitor closely + collect more contextual data,0.4226954239447274,50.94926366474007,0.0002402071
286,0,isolation_outlier,inspect individual extreme values + check for sensor drift,0.4839615068655446,68.30137760112854,4.0177558e-05
287,0,subtle_anomaly,monitor closely + collect more contextual data,0.3980470046043087,48.15000561900206,0.0001356982
288,0,subtle_anomaly,monitor closely + collect more contextual data,0.451936356119164,58.51310864455189,0.00025046075
289,0,subtle_anomaly,monitor closely + collect more contextual data,0.4297760378555123,59.06908620038683,0.00047323457
290,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.441038091459853,58.13715251481917,0.99972934
291,0,subtle_anomaly,monitor closely + collect more contextual data,0.4221202803888372,53.82959157017085,0.2278418
292,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.528356969768607,98.97758528631428,0.9997725
293,0,subtle_anomaly,monitor closely + collect more contextual data,0.4521974023842839,73.19017113891171,0.0007612167
294,0,subtle_anomaly,monitor closely + collect more contextual data,0.3875953989456751,44.54652977078905,5.1577248e-05
295,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4394223343558963,54.90684181485975,0.99908006
296,0,subtle_anomaly,monitor closely + collect more contextual data,0.4320287246506793,57.48015294716974,0.00055384263
297,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4082954049143538,57.21096792979159,0.9999727
298,0,subtle_anomaly,monitor closely + collect more contextual data,0.4364302177001978,55.97754335380368,0.00078212336
299,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5137889936675435,91.72329251077636,0.99955994
300,0,subtle_anomaly,monitor closely + collect more contextual data,0.3978894780371902,48.011057030373735,0.00016480124
301,0,subtle_anomaly,monitor closely + collect more contextual data,0.4117086534087193,51.14242316916087,0.00021078615
302,0,subtle_anomaly,monitor closely + collect more contextual data,0.4246906761463572,54.54898488178305,2.407392e-05
303,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4301832995252828,54.21786111276749,0.99995744
304,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4719500758189496,69.8851687690839,0.99998426
305,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4271081159654997,55.56942168159155,0.9998902
306,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5391610711917701,108.26480400998508,0.9998839
307,0,isolation_outlier,inspect individual extreme values + check for sensor drift,0.4869258675514978,78.86213502162482,0.00012510562
308,0,subtle_anomaly,monitor closely + collect more contextual data,0.427990457624414,53.4827774117577,0.0011930827
309,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4366999589913224,63.5428619393035,0.9999498
310,0,subtle_anomaly,monitor closely + collect more contextual data,0.4013347833733338,43.74499390893212,0.0011038912
311,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4071596584458164,56.76387094960504,0.9999777
312,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4502777966774627,54.04436399642744,0.9998629
313,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.4821233875941665,83.95753403715729,0.63320774
314,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4077307705227197,58.70163994819754,0.999944
315,0,subtle_anomaly,monitor closely + collect more contextual data,0.422743202753693,56.62176036579726,0.00011567907
316,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4020949000581928,48.671221631283565,0.9087535
317,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3958639353396332,52.54530101196983,0.9973041
318,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4096007181160951,52.67151681421274,0.9999565
319,0,subtle_anomaly,monitor closely + collect more contextual data,0.4194791102529947,51.89389456541962,0.00020790113
320,0,subtle_anomaly,monitor closely + collect more contextual data,0.4756682363215319,68.23487569520582,4.9236925e-05
321,0,subtle_anomaly,monitor closely + collect more contextual data,0.3989824255297765,50.43215186691082,4.9868668e-05
322,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5233991800293971,98.9399717232408,0.9999689
323,0,subtle_anomaly,monitor closely + collect more contextual data,0.3827642564484276,44.68998800666952,0.0001325112
324,0,subtle_anomaly,monitor closely + collect more contextual data,0.45787717317028,61.82511465689214,0.00035032805
325,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4667278802374844,66.2749328997185,0.99994504
326,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.469802100379852,62.937813898297605,0.9999281
327,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4083518812397756,53.99027969640083,0.99982774
328,0,subtle_anomaly,monitor closely + collect more contextual data,0.4045746356807774,53.61727925548347,0.00064776174
329,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4351799668142516,57.98595353741787,0.999835
330,0,subtle_anomaly,monitor closely + collect more contextual data,0.4064456577974811,49.83470847712641,1.343488e-05
331,0,subtle_anomaly,monitor closely + collect more contextual data,0.424471929965263,56.02234954637916,0.046102185
332,0,subtle_anomaly,monitor closely + collect more contextual data,0.4127516331441229,52.077697287514894,8.4623454e-05
333,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4104786876103717,54.80298767388258,0.99991107
334,0,subtle_anomaly,monitor closely + collect more contextual data,0.4040331244805787,51.57142107721564,0.00029976462
335,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4214862226096549,50.44359503813038,0.99943274
336,0,subtle_anomaly,monitor closely + collect more contextual data,0.4754160225062357,70.92901028753997,0.000103161125
337,0,subtle_anomaly,monitor closely + collect more contextual data,0.3947938109785127,44.07260764445811,0.0010210815
338,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.420467053885791,51.64090153004575,0.9999654
339,0,subtle_anomaly,monitor closely + collect more contextual data,0.4404179552093313,59.72879806379582,0.00079889747
340,0,subtle_anomaly,monitor closely + collect more contextual data,0.3933737204147642,47.56675232585173,2.2640957e-05
341,0,subtle_anomaly,monitor closely + collect more contextual data,0.4349325587657429,55.11229153897119,0.0028880564
342,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4305912082457134,58.89461253755743,0.9997814
343,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4503762913088922,60.53237190025937,0.999871
344,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5213324622416861,95.54256414160632,0.99988115
345,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4321806028101719,59.85050738509031,0.9999542
346,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4422078547096773,58.437475676784175,0.9999653
347,0,subtle_anomaly,monitor closely + collect more contextual data,0.4118047509254365,47.20708309733673,0.0002869326
348,0,subtle_anomaly,monitor closely + collect more contextual data,0.4563517854067389,63.73901741185539,5.523304e-05
